category,item,js_policy,wasm_policy,handler,reason,source_parser,source_mir,source_x64_mir,source_runtime,source_tests
statements,MUTABLE,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,missing,implemented
statements,NAMESPACE,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,missing,implemented
statements,NEW,js_object_model,host_object_handle,ux.oop,oop_builtin,implemented,partial,diagnostic_only,diagnostic_only,implemented
statements,NEXT,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,diagnostic_only,diagnostic_only,implemented,implemented
statements,NOT,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,partial,diagnostic_only,implemented,implemented
statements,OBJECT,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,partial,implemented
statements,OFF,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,diagnostic_only,implemented,implemented
statements,OFFSETOF,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,diagnostic_only,missing,diagnostic_only,implemented
statements,ON,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,diagnostic_only,missing,implemented,implemented
statements,OP,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,partial,diagnostic_only,implemented,implemented
statements,OPEN,browser_file_host,host_import,ux.file,file_builtin,implemented,diagnostic_only,diagnostic_only,implemented,implemented
statements,OPERATOR,js_object_model,host_object_handle,ux.oop,oop_builtin,implemented,missing,missing,partial,implemented
statements,OR,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,partial,diagnostic_only,implemented,implemented
statements,OVERRIDE,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,partial,missing,missing,diagnostic_only,implemented
statements,PARALEL,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,partial,implemented
statements,PARALLEL,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,partial,missing,missing,missing,diagnostic_only
statements,PEEKB,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,diagnostic_only,implemented
statements,PEEKD,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,diagnostic_only,implemented
statements,PEEKW,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,diagnostic_only,implemented
statements,PIPE,async_host_runtime,host_import,ux.events,event_builtin,implemented,diagnostic_only,diagnostic_only,partial,implemented
statements,POKE,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,missing,missing
statements,POKEB,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,diagnostic_only,implemented
statements,POKED,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,diagnostic_only,implemented
statements,POKES,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,diagnostic_only,missing,diagnostic_only,implemented
statements,POKEW,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,diagnostic_only,implemented
statements,PRINT,browser_host,host_import,ux.console,console_builtin,implemented,diagnostic_only,diagnostic_only,implemented,implemented
statements,PRIVATE,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,diagnostic_only,diagnostic_only,implemented,implemented
statements,PROPERTY,js_object_model,host_object_handle,ux.oop,oop_builtin,partial,missing,missing,diagnostic_only,implemented
statements,PROTECTED,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,diagnostic_only,partial
statements,PTR,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,partial,missing,implemented,implemented
statements,PUBLIC,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,diagnostic_only,implemented
statements,PUT,browser_file_host,host_import,ux.file,file_builtin,implemented,diagnostic_only,missing,implemented,implemented
statements,RANDOMIZE,native_js_math,native_wasm_or_host,ux.math,math_builtin,implemented,diagnostic_only,diagnostic_only,diagnostic_only,implemented
statements,READONLY,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,partial,diagnostic_only,missing,diagnostic_only,implemented
statements,REDIM,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,partial,diagnostic_only,implemented,implemented
statements,RESTRICTED,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,diagnostic_only,implemented
statements,RETURN,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,partial,diagnostic_only,implemented,implemented
statements,RND,native_js_math,native_wasm_or_host,ux.math,math_builtin,implemented,diagnostic_only,diagnostic_only,diagnostic_only,implemented
statements,ROL,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,partial,diagnostic_only,diagnostic_only,implemented
statements,ROR,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,partial,diagnostic_only,diagnostic_only,partial
statements,RTRIM,native_js_string,host_string_import,ux.string,string_builtin,implemented,missing,missing,partial,partial
statements,SADD,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,diagnostic_only,implemented
statements,SEALED,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,missing,implemented
statements,SEEK,browser_file_host,host_import,ux.file,file_builtin,implemented,diagnostic_only,missing,implemented,implemented
statements,SELECT,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,diagnostic_only,diagnostic_only,implemented,implemented
statements,SET,js_runtime_structure,host_or_linear_memory,ux.collections,collection_builtin,implemented,diagnostic_only,diagnostic_only,implemented,implemented
statements,SETNEWOFFSET,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,diagnostic_only,missing,diagnostic_only,implemented
statements,SETSTRINGSIZE,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,partial,diagnostic_only,diagnostic_only,implemented
statements,SGN,native_js_math,native_wasm_or_host,ux.math,math_builtin,implemented,missing,diagnostic_only,diagnostic_only,implemented
statements,SHL,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,partial,diagnostic_only,implemented,implemented
statements,SHR,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,partial,diagnostic_only,partial,partial
statements,SIHIRLIMETOT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,partial,missing,missing,missing,partial
statements,SIN,native_js_math,native_wasm_or_host,ux.math,math_builtin,implemented,diagnostic_only,missing,diagnostic_only,implemented
statements,SIZEOF,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,implemented,implemented
statements,SLOT,async_host_runtime,host_import,ux.events,event_builtin,implemented,diagnostic_only,diagnostic_only,implemented,implemented
statements,SPACE,native_js_string,host_string_import,ux.string,string_builtin,implemented,missing,missing,partial,implemented
statements,SQR,native_js_math,native_wasm_or_host,ux.math,math_builtin,implemented,diagnostic_only,missing,diagnostic_only,implemented
statements,SQRT,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,missing,partial
statements,STATIC,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,partial,diagnostic_only,missing,diagnostic_only,implemented
statements,STDCALL,bridge_only,host_import,ux.ffi,ffi_builtin,implemented,partial,missing,partial,implemented
statements,STEP,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,diagnostic_only,missing,implemented,implemented
statements,STR,native_js_string,host_string_import,ux.string,string_builtin,implemented,diagnostic_only,missing,implemented,implemented
statements,STRING,native_js_string,host_string_import,ux.string,string_builtin,implemented,partial,diagnostic_only,implemented,implemented
statements,STRPTR,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,partial,implemented
statements,SUB,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,partial,diagnostic_only,implemented,implemented
statements,TAN,native_js_math,native_wasm_or_host,ux.math,math_builtin,implemented,diagnostic_only,missing,diagnostic_only,implemented
statements,THEN,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,diagnostic_only,diagnostic_only,implemented,implemented
statements,THREAD,async_host_runtime,host_import,ux.events,event_builtin,implemented,missing,diagnostic_only,partial,implemented
statements,THREAT,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,partial,missing,missing,missing,missing
statements,THROW,js_exception_model,host_or_exception_proposal,ux.errors,error_builtin,implemented,diagnostic_only,diagnostic_only,partial,implemented
statements,TIMER,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,diagnostic_only,diagnostic_only,implemented,implemented
statements,TO,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,partial,diagnostic_only,implemented,implemented
statements,TRIGGER,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,diagnostic_only,missing,implemented
statements,TRY,js_exception_model,host_or_exception_proposal,ux.errors,error_builtin,implemented,missing,diagnostic_only,implemented,implemented
statements,TYPE,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,partial,missing,implemented,implemented
statements,U16,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,diagnostic_only,missing
statements,U32,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,diagnostic_only,partial
statements,U64,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,partial,implemented
statements,U8,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,diagnostic_only,implemented
statements,UCASE,native_js_string,host_string_import,ux.string,string_builtin,implemented,diagnostic_only,diagnostic_only,implemented,implemented
statements,UNTIL,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,partial,partial
statements,USING,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,missing,implemented
statements,VAL,native_js_math,native_wasm_or_host,ux.math,math_builtin,implemented,diagnostic_only,diagnostic_only,implemented,implemented
statements,VARPTR,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,missing,missing,diagnostic_only,implemented
statements,VIRTUAL,diagnostic_surface_entry,diagnostic_surface_entry,ux.diag,matrix_missing_or_doc_entry,partial,missing,missing,partial,implemented
statements,WHILE,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,diagnostic_only,missing,partial,implemented
statements,XOR,host_runtime_dispatch,host_import_if_called,ux.callBuiltin,generic_implemented_surface,implemented,partial,diagnostic_only,diagnostic_only,implemented
